"","true","estimated","tissue_spiked","spike_color"
"sample_62066",0.5,0.304864408279216,"spleen",TRUE
"sample_62067",0.5,0.261743918438351,"spleen",TRUE
"sample_62068",0.5,0.198601943575215,"spleen",TRUE
"sample_62069",0.5,0.318494465026007,"spleen",TRUE
"sample_62070",0.5,0.421017981491548,"spleen",TRUE
"sample_62071",0.5,0.241731187437395,"spleen",TRUE
"sample_62072",0.5,0.146537686273619,"spleen",TRUE
"sample_62073",0.5,0.235270927783157,"spleen",TRUE
"sample_62074",0.5,0.157438283248225,"spleen",TRUE
"sample_62075",0.5,0.174156104662456,"spleen",TRUE
"sample_62076",0.5,0.254322033152741,"spleen",TRUE
"sample_62077",0.5,0.22816280154147,"spleen",TRUE
"sample_62078",0.5,0.296829192326289,"spleen",TRUE
"sample_62079",0.5,0.203063250598336,"spleen",TRUE
"sample_62080",0.5,0.237198471991024,"spleen",TRUE
"sample_62081",0.5,0.207960217913278,"spleen",TRUE
"sample_62082",0.5,0.308226444858763,"spleen",TRUE
"sample_62083",0.5,0.308921095979422,"spleen",TRUE
"sample_62084",0.5,0.251463641707477,"spleen",TRUE
"sample_62085",0.5,0.280424343542728,"spleen",TRUE
"sample_62086",0.5,0.297581492161619,"spleen",TRUE
"sample_62087",0.5,0.310887434323196,"spleen",TRUE
"sample_62088",0.5,0.317852987672123,"spleen",TRUE
"sample_62089",0.5,0.306198290319648,"spleen",TRUE
"sample_62090",0.5,0.246279077491687,"spleen",TRUE
"sample_62091",0.5,0.32590578180204,"spleen",TRUE
"sample_62092",0.5,0.257024269169476,"spleen",TRUE
"sample_62093",0.5,0.205182369225853,"spleen",TRUE
"sample_62094",0.5,0.247623608435194,"spleen",TRUE
"sample_62095",0.5,0.222867385884279,"spleen",TRUE
"sample_62096",0.5,0.341361385760492,"spleen",TRUE
"sample_62097",0.5,0.253509197941143,"spleen",TRUE
"sample_62098",0.5,0.172365602533093,"spleen",TRUE
"sample_62099",0.5,0.336505007181799,"spleen",TRUE
"sample_62100",0.5,0.255404189630859,"spleen",TRUE
"sample_62101",0.5,0.316554042939625,"spleen",TRUE
"sample_62102",0.5,0.233940171102595,"spleen",TRUE
"sample_62103",0.5,0.171883350386547,"spleen",TRUE
"sample_62104",0.5,0.282754680112762,"spleen",TRUE
"sample_62105",0.5,0.313800767570494,"spleen",TRUE
"sample_62106",0.5,0.265257268447779,"spleen",TRUE
"sample_62107",0.5,0.296965942359055,"spleen",TRUE
"sample_62108",0.5,0.29947208101583,"spleen",TRUE
"sample_62109",0.5,0.233640933878645,"spleen",TRUE
"sample_62110",0.5,0.191442327686764,"spleen",TRUE
"sample_62111",0.5,0.262702494115496,"spleen",TRUE
"sample_62112",0.5,0.358177565737818,"spleen",TRUE
"sample_62113",0.5,0.343424633277011,"spleen",TRUE
"sample_62114",0.5,0.338590322346993,"spleen",TRUE
"sample_62115",0.5,0.236560801050279,"spleen",TRUE
"sample_62116",0.5,0.309369262846247,"spleen",TRUE
"sample_62117",0.5,0.290784461317356,"spleen",TRUE
"sample_62118",0.5,0.207587857188027,"spleen",TRUE
"sample_62119",0.5,0.145768073533492,"spleen",TRUE
"sample_62120",0.5,0.253178512942348,"spleen",TRUE
"sample_62121",0.5,0.2376499967073,"spleen",TRUE
"sample_62122",0.5,0.308034399846659,"spleen",TRUE
"sample_62123",0.5,0.173357996648419,"spleen",TRUE
"sample_62124",0.5,0.23506115724108,"spleen",TRUE
"sample_62125",0.5,0.142160540639173,"spleen",TRUE
"sample_62126",0.5,0.299971412132247,"spleen",TRUE
"sample_62127",0.5,0.266643824612726,"spleen",TRUE
"sample_62128",0.5,0.141829504919234,"spleen",TRUE
"sample_62129",0.5,0.223297280879014,"spleen",TRUE
"sample_62130",0.5,0.171120617246164,"spleen",TRUE
"sample_62131",0.5,0.165285599884401,"spleen",TRUE
"sample_62132",0.5,0.318424247763502,"spleen",TRUE
"sample_62133",0.5,0.242304483908694,"spleen",TRUE
"sample_62134",0.5,0.289074382078622,"spleen",TRUE
"sample_62135",0.5,0.242084034040482,"spleen",TRUE
"sample_62136",0.5,0.297632764334174,"spleen",TRUE
"sample_62137",0.5,0.227444108507889,"spleen",TRUE
"sample_62138",0.5,0.243951051729478,"spleen",TRUE
"sample_62139",0.5,0.285572178552169,"spleen",TRUE
"sample_62140",0.5,0.20839451969634,"spleen",TRUE
"sample_62141",0.5,0.301932584183363,"spleen",TRUE
"sample_62142",0.5,0.206180599011788,"spleen",TRUE
"sample_62143",0.5,0.335037140412724,"spleen",TRUE
"sample_62144",0.5,0.230671344792336,"spleen",TRUE
"sample_62145",0.5,0.337111406717182,"spleen",TRUE
"sample_62146",0.5,0.385428640444257,"spleen",TRUE
"sample_62147",0.5,0.268315612387191,"spleen",TRUE
"sample_62148",0.5,0.176707426375894,"spleen",TRUE
"sample_62149",0.5,0.283014861308459,"spleen",TRUE
"sample_62150",0.5,0.159273893104545,"spleen",TRUE
"sample_62151",0.5,0.236647419422785,"spleen",TRUE
"sample_62152",0.5,0.363256761076582,"spleen",TRUE
"sample_62153",0.5,0.257477445226688,"spleen",TRUE
"sample_62154",0.5,0.35579807603131,"spleen",TRUE
"sample_62155",0.5,0.181382658471089,"spleen",TRUE
"sample_62156",0.5,0.244431138232518,"spleen",TRUE
"sample_62157",0.5,0.353563284992943,"spleen",TRUE
"sample_62158",0.5,0.166432907794396,"spleen",TRUE
"sample_62159",0.5,0.321104374358416,"spleen",TRUE
"sample_62160",0.5,0.172370459426507,"spleen",TRUE
"sample_62161",0.5,0.275611457501598,"spleen",TRUE
"sample_62162",0.5,0.335126581660306,"spleen",TRUE
"sample_62163",0.5,0.159362427833698,"spleen",TRUE
"sample_62164",0.5,0.269065622339055,"spleen",TRUE
"sample_62165",0.5,0.364788628800327,"spleen",TRUE
"sample_62166",0.5,0.360315709948638,"spleen",TRUE
"sample_62167",0.5,0.256854076668395,"spleen",TRUE
"sample_62168",0.5,0.270797723625313,"spleen",TRUE
"sample_62169",0.5,0.264200530953467,"spleen",TRUE
"sample_62170",0.5,0.389046622145333,"spleen",TRUE
"sample_62171",0.5,0.241166800211147,"spleen",TRUE
"sample_62172",0.5,0.237443129131927,"spleen",TRUE
"sample_62173",0.5,0.367023157206139,"spleen",TRUE
"sample_62174",0.5,0.370525253901502,"spleen",TRUE
"sample_62175",0.5,0.203533910303162,"spleen",TRUE
"sample_62176",0.5,0.218138573860739,"spleen",TRUE
"sample_62177",0.5,0.217560217663171,"spleen",TRUE
"sample_62178",0.5,0.176102725784198,"spleen",TRUE
"sample_62179",0.5,0.199676644129181,"spleen",TRUE
"sample_62180",0.5,0.267825659329381,"spleen",TRUE
"sample_62181",0.5,0.31145889573031,"spleen",TRUE
"sample_62182",0.5,0.250909721251712,"spleen",TRUE
"sample_62183",0.5,0.271612121359091,"spleen",TRUE
"sample_62184",0.5,0.371273531260081,"spleen",TRUE
"sample_62185",0.5,0.17194210880047,"spleen",TRUE
"sample_62186",0.5,0.421312113603855,"spleen",TRUE
"sample_62187",0.5,0.252563330400626,"spleen",TRUE
"sample_62188",0.5,0.269657929801734,"spleen",TRUE
"sample_62189",0.5,0.214632086197088,"spleen",TRUE
"sample_62190",0.5,0.246744082072417,"spleen",TRUE
"sample_62191",0.5,0.226363264846316,"spleen",TRUE
"sample_62192",0.5,0.298986203552319,"spleen",TRUE
"sample_62193",0.5,0.34125779291606,"spleen",TRUE
"sample_62194",0.5,0.338582295338838,"spleen",TRUE
"sample_62195",0.5,0.379813644754287,"spleen",TRUE
"sample_62196",0.5,0.386946636772776,"spleen",TRUE
"sample_62197",0.5,0.315954467413638,"spleen",TRUE
"sample_62198",0.5,0.27641366046114,"spleen",TRUE
"sample_62199",0.5,0.246623254777744,"spleen",TRUE
"sample_62200",0.5,0.300917668885758,"spleen",TRUE
"sample_62201",0.55,0.323808925532245,"spleen",TRUE
"sample_62202",0.55,0.317452026456806,"spleen",TRUE
"sample_62203",0.55,0.333270998268097,"spleen",TRUE
"sample_62204",0.55,0.370458952968686,"spleen",TRUE
"sample_62205",0.55,0.312436752248723,"spleen",TRUE
"sample_62206",0.55,0.29057301648744,"spleen",TRUE
"sample_62207",0.55,0.260476412247109,"spleen",TRUE
"sample_62208",0.55,0.271161138723826,"spleen",TRUE
"sample_62209",0.55,0.286802475693014,"spleen",TRUE
"sample_62210",0.55,0.358597906601048,"spleen",TRUE
"sample_62211",0.55,0.203943859947003,"spleen",TRUE
"sample_62212",0.55,0.305957977040984,"spleen",TRUE
"sample_62213",0.55,0.36082173008015,"spleen",TRUE
"sample_62214",0.55,0.167682613241881,"spleen",TRUE
"sample_62215",0.55,0.330306361840001,"spleen",TRUE
"sample_62216",0.55,0.285104839108644,"spleen",TRUE
"sample_62217",0.55,0.204861660260892,"spleen",TRUE
"sample_62218",0.55,0.211001303918473,"spleen",TRUE
"sample_62219",0.55,0.334688673144342,"spleen",TRUE
"sample_62220",0.55,0.270845565027692,"spleen",TRUE
"sample_62221",0.55,0.251014227066778,"spleen",TRUE
"sample_62222",0.55,0.312011999126054,"spleen",TRUE
"sample_62223",0.55,0.208616845682075,"spleen",TRUE
"sample_62224",0.55,0.376293446564944,"spleen",TRUE
"sample_62225",0.55,0.255686684425821,"spleen",TRUE
"sample_62226",0.55,0.355393450387622,"spleen",TRUE
"sample_62227",0.55,0.19670271890665,"spleen",TRUE
"sample_62228",0.55,0.39250990109277,"spleen",TRUE
"sample_62229",0.55,0.287342096565385,"spleen",TRUE
"sample_62230",0.55,0.20015322864859,"spleen",TRUE
"sample_62231",0.55,0.318730299487768,"spleen",TRUE
"sample_62232",0.55,0.224233679955077,"spleen",TRUE
"sample_62233",0.55,0.316883780040066,"spleen",TRUE
"sample_62234",0.55,0.214388535319876,"spleen",TRUE
"sample_62235",0.55,0.462468725284907,"spleen",TRUE
"sample_62236",0.55,0.230638894382386,"spleen",TRUE
"sample_62237",0.55,0.277186701545802,"spleen",TRUE
"sample_62238",0.55,0.234422986024437,"spleen",TRUE
"sample_62239",0.55,0.203142273242149,"spleen",TRUE
"sample_62240",0.55,0.314031806132027,"spleen",TRUE
"sample_62241",0.55,0.39605551660212,"spleen",TRUE
"sample_62242",0.55,0.247551918101701,"spleen",TRUE
"sample_62243",0.55,0.161262708940276,"spleen",TRUE
"sample_62244",0.55,0.17272735118323,"spleen",TRUE
"sample_62245",0.55,0.303897450400491,"spleen",TRUE
"sample_62246",0.55,0.308522169879246,"spleen",TRUE
"sample_62247",0.55,0.378229258958238,"spleen",TRUE
"sample_62248",0.55,0.302730760951653,"spleen",TRUE
"sample_62249",0.55,0.364350358363178,"spleen",TRUE
"sample_62250",0.55,0.265897802928279,"spleen",TRUE
"sample_62251",0.55,0.267160744538101,"spleen",TRUE
"sample_62252",0.55,0.272380611664667,"spleen",TRUE
"sample_62253",0.55,0.311849279583118,"spleen",TRUE
"sample_62254",0.55,0.229494425214342,"spleen",TRUE
"sample_62255",0.55,0.253757639207217,"spleen",TRUE
"sample_62256",0.55,0.352518643416381,"spleen",TRUE
"sample_62257",0.55,0.180341958068259,"spleen",TRUE
"sample_62258",0.55,0.231967985732421,"spleen",TRUE
"sample_62259",0.55,0.240723728942696,"spleen",TRUE
"sample_62260",0.55,0.258848155553097,"spleen",TRUE
"sample_62261",0.55,0.421610358729595,"spleen",TRUE
"sample_62262",0.55,0.206703235120021,"spleen",TRUE
"sample_62263",0.55,0.148517669347179,"spleen",TRUE
"sample_62264",0.55,0.315104309222078,"spleen",TRUE
"sample_62265",0.55,0.292326207596406,"spleen",TRUE
"sample_62266",0.55,0.290294879438783,"spleen",TRUE
"sample_62267",0.55,0.259604156554635,"spleen",TRUE
"sample_62268",0.55,0.259863927299255,"spleen",TRUE
"sample_62269",0.55,0.268204832652474,"spleen",TRUE
"sample_62270",0.55,0.437762938632031,"spleen",TRUE
"sample_62271",0.55,0.270604000133339,"spleen",TRUE
"sample_62272",0.55,0.256318869076846,"spleen",TRUE
"sample_62273",0.55,0.290938355952687,"spleen",TRUE
"sample_62274",0.55,0.315203326748887,"spleen",TRUE
"sample_62275",0.55,0.172293937493311,"spleen",TRUE
"sample_62276",0.55,0.280665908375668,"spleen",TRUE
"sample_62277",0.55,0.369264629808241,"spleen",TRUE
"sample_62278",0.55,0.310962779936506,"spleen",TRUE
"sample_62279",0.55,0.254776303473614,"spleen",TRUE
"sample_62280",0.55,0.245210067003352,"spleen",TRUE
"sample_62281",0.55,0.32626550356004,"spleen",TRUE
"sample_62282",0.55,0.256343809318117,"spleen",TRUE
"sample_62283",0.55,0.117864090995943,"spleen",TRUE
"sample_62284",0.55,0.237434921987681,"spleen",TRUE
"sample_62285",0.55,0.198939030172763,"spleen",TRUE
"sample_62286",0.55,0.325032704685002,"spleen",TRUE
"sample_62287",0.55,0.29939277361633,"spleen",TRUE
"sample_62288",0.55,0.266831244299097,"spleen",TRUE
"sample_62289",0.55,0.282442297554792,"spleen",TRUE
"sample_62290",0.55,0.324773572190859,"spleen",TRUE
"sample_62291",0.55,0.365873878004634,"spleen",TRUE
"sample_62292",0.55,0.322665648530523,"spleen",TRUE
"sample_62293",0.55,0.380234887727796,"spleen",TRUE
"sample_62294",0.55,0.354028261835904,"spleen",TRUE
"sample_62295",0.55,0.348520171849008,"spleen",TRUE
"sample_62296",0.55,0.344112461828994,"spleen",TRUE
"sample_62297",0.55,0.40904994208558,"spleen",TRUE
"sample_62298",0.55,0.219990136674043,"spleen",TRUE
"sample_62299",0.55,0.358174002665821,"spleen",TRUE
"sample_62300",0.55,0.305871877016752,"spleen",TRUE
"sample_62301",0.55,0.341894527518395,"spleen",TRUE
"sample_62302",0.55,0.304803621246128,"spleen",TRUE
"sample_62303",0.55,0.288519069928196,"spleen",TRUE
"sample_62304",0.55,0.361175634263513,"spleen",TRUE
"sample_62305",0.55,0.159534477379663,"spleen",TRUE
"sample_62306",0.55,0.355440364662944,"spleen",TRUE
"sample_62307",0.55,0.390499057045998,"spleen",TRUE
"sample_62308",0.55,0.247886269883393,"spleen",TRUE
"sample_62309",0.55,0.302098675316084,"spleen",TRUE
"sample_62310",0.55,0.217205405428384,"spleen",TRUE
"sample_62311",0.55,0.268266381894711,"spleen",TRUE
"sample_62312",0.55,0.379372654983314,"spleen",TRUE
"sample_62313",0.55,0.262795025136831,"spleen",TRUE
"sample_62314",0.55,0.33756805207395,"spleen",TRUE
"sample_62315",0.55,0.211137709534721,"spleen",TRUE
"sample_62316",0.55,0.286076988340693,"spleen",TRUE
"sample_62317",0.55,0.27888079654754,"spleen",TRUE
"sample_62318",0.55,0.361219018318239,"spleen",TRUE
"sample_62319",0.55,0.145941040862745,"spleen",TRUE
"sample_62320",0.55,0.272571065228478,"spleen",TRUE
"sample_62321",0.55,0.215988830910494,"spleen",TRUE
"sample_62322",0.55,0.180699508655471,"spleen",TRUE
"sample_62323",0.55,0.272464793118707,"spleen",TRUE
"sample_62324",0.55,0.250462451461922,"spleen",TRUE
"sample_62325",0.55,0.256081166598964,"spleen",TRUE
"sample_62326",0.55,0.183426021570875,"spleen",TRUE
"sample_62327",0.55,0.269024134464042,"spleen",TRUE
"sample_62328",0.55,0.203669766984178,"spleen",TRUE
"sample_62329",0.55,0.309320799854062,"spleen",TRUE
"sample_62330",0.55,0.138583493367564,"spleen",TRUE
"sample_62331",0.55,0.218948213330562,"spleen",TRUE
"sample_62332",0.55,0.183990195276459,"spleen",TRUE
"sample_62333",0.55,0.259195122611954,"spleen",TRUE
"sample_62334",0.55,0.130737498547478,"spleen",TRUE
"sample_62335",0.55,0.302764284435631,"spleen",TRUE
"sample_62336",0.55,0.169955106098511,"spleen",TRUE
"sample_62337",0.55,0.241688863646691,"spleen",TRUE
"sample_62338",0.55,0.214068435966227,"spleen",TRUE
"sample_62339",0.55,0.264754820162303,"spleen",TRUE
"sample_62340",0.55,0.36412932762378,"spleen",TRUE
"sample_62341",0.55,0.252211151922294,"spleen",TRUE
"sample_62342",0.55,0.417795937671993,"spleen",TRUE
"sample_62343",0.55,0.212377376549818,"spleen",TRUE
"sample_62344",0.55,0.270467959446545,"spleen",TRUE
"sample_62345",0.55,0.331855327265431,"spleen",TRUE
"sample_62346",0.55,0.257750453265469,"spleen",TRUE
"sample_62347",0.55,0.164242431243746,"spleen",TRUE
"sample_62348",0.55,0.354765996804815,"spleen",TRUE
"sample_62349",0.55,0.350291240821463,"spleen",TRUE
"sample_62350",0.55,0.250620813825193,"spleen",TRUE
"sample_62351",0.55,0.245777922157547,"spleen",TRUE
"sample_62352",0.55,0.109284175284732,"spleen",TRUE
"sample_62353",0.55,0.311898757575847,"spleen",TRUE
"sample_62354",0.55,0.318907254955331,"spleen",TRUE
"sample_62355",0.55,0.326868224235375,"spleen",TRUE
"sample_62356",0.55,0.312922747190361,"spleen",TRUE
"sample_62357",0.55,0.234321265284962,"spleen",TRUE
"sample_62358",0.55,0.361772724359621,"spleen",TRUE
"sample_62359",0.55,0.34822302773792,"spleen",TRUE
"sample_62360",0.55,0.270394173112224,"spleen",TRUE
"sample_62361",0.55,0.473721745476312,"spleen",TRUE
"sample_62362",0.55,0.32304805843901,"spleen",TRUE
"sample_62363",0.55,0.386461453799603,"spleen",TRUE
"sample_62364",0.55,0.296712464569155,"spleen",TRUE
"sample_62365",0.55,0.151099174159441,"spleen",TRUE
"sample_62366",0.55,0.318839013037266,"spleen",TRUE
"sample_62367",0.55,0.265818130310586,"spleen",TRUE
"sample_62368",0.55,0.178431616585626,"spleen",TRUE
"sample_62369",0.55,0.36727162621425,"spleen",TRUE
"sample_62370",0.55,0.337005636729083,"spleen",TRUE
"sample_62371",0.55,0.210070195964266,"spleen",TRUE
"sample_62372",0.55,0.316854300345997,"spleen",TRUE
"sample_62373",0.55,0.217526129616262,"spleen",TRUE
"sample_62374",0.55,0.242257112598158,"spleen",TRUE
"sample_62375",0.55,0.366071962853506,"spleen",TRUE
"sample_62376",0.55,0.232140898180866,"spleen",TRUE
"sample_62377",0.55,0.303246107850903,"spleen",TRUE
"sample_62378",0.55,0.339092158106431,"spleen",TRUE
"sample_62379",0.55,0.314864460033439,"spleen",TRUE
"sample_62380",0.55,0.403386431879305,"spleen",TRUE
"sample_62381",0.55,0.349979523352298,"spleen",TRUE
"sample_62382",0.55,0.0981054046605368,"spleen",TRUE
"sample_62383",0.55,0.311003088634016,"spleen",TRUE
"sample_62384",0.55,0.238037911155273,"spleen",TRUE
"sample_62385",0.55,0.295747733736193,"spleen",TRUE
"sample_62386",0.55,0.322317923228238,"spleen",TRUE
"sample_62387",0.55,0.324757521087847,"spleen",TRUE
"sample_62388",0.55,0.365110188985941,"spleen",TRUE
"sample_62389",0.55,0.361219470369001,"spleen",TRUE
"sample_62390",0.55,0.26172919342382,"spleen",TRUE
"sample_62391",0.55,0.374644874058281,"spleen",TRUE
"sample_62392",0.55,0.269243215012919,"spleen",TRUE
"sample_62393",0.55,0.269428021509108,"spleen",TRUE
"sample_62394",0.55,0.269856474444775,"spleen",TRUE
"sample_62395",0.55,0.10479535441977,"spleen",TRUE
"sample_62396",0.55,0.320291547629967,"spleen",TRUE
"sample_62397",0.55,0.414053858078186,"spleen",TRUE
"sample_62398",0.55,0.276725974191649,"spleen",TRUE
"sample_62399",0.55,0.208040726534168,"spleen",TRUE
"sample_62400",0.55,0.262320249563874,"spleen",TRUE
"sample_62401",0.6,0.322648501933952,"spleen",TRUE
"sample_62402",0.6,0.372882548098728,"spleen",TRUE
"sample_62403",0.6,0.211613512438122,"spleen",TRUE
"sample_62404",0.6,0.243603561514028,"spleen",TRUE
"sample_62405",0.6,0.258022830854418,"spleen",TRUE
"sample_62406",0.6,0.374048237955477,"spleen",TRUE
"sample_62407",0.6,0.307288908215505,"spleen",TRUE
"sample_62408",0.6,0.290117732426232,"spleen",TRUE
"sample_62409",0.6,0.224595841510483,"spleen",TRUE
"sample_62410",0.6,0.23869219213031,"spleen",TRUE
"sample_62411",0.6,0.307053814551377,"spleen",TRUE
"sample_62412",0.6,0.275308750101639,"spleen",TRUE
"sample_62413",0.6,0.287489286611016,"spleen",TRUE
"sample_62414",0.6,0.325066212300065,"spleen",TRUE
"sample_62415",0.6,0.304975334984403,"spleen",TRUE
"sample_62416",0.6,0.266108292967214,"spleen",TRUE
"sample_62417",0.6,0.232815037188483,"spleen",TRUE
"sample_62418",0.6,0.310896561328111,"spleen",TRUE
"sample_62419",0.6,0.32459120753563,"spleen",TRUE
"sample_62420",0.6,0.299228766892559,"spleen",TRUE
"sample_62421",0.6,0.215867285037709,"spleen",TRUE
"sample_62422",0.6,0.335220775862234,"spleen",TRUE
"sample_62423",0.6,0.300804658721807,"spleen",TRUE
"sample_62424",0.6,0.2400262218097,"spleen",TRUE
"sample_62425",0.6,0.349173318296566,"spleen",TRUE
"sample_62426",0.6,0.247011565234161,"spleen",TRUE
"sample_62427",0.6,0.282877062783732,"spleen",TRUE
"sample_62428",0.6,0.313978099715996,"spleen",TRUE
"sample_62429",0.6,0.261194859628667,"spleen",TRUE
"sample_62430",0.6,0.422529651193298,"spleen",TRUE
"sample_62431",0.6,0.277671252136952,"spleen",TRUE
"sample_62432",0.6,0.278013820823646,"spleen",TRUE
"sample_62433",0.6,0.243786505576229,"spleen",TRUE
"sample_62434",0.6,0.259352298150931,"spleen",TRUE
"sample_62435",0.6,0.212524096120055,"spleen",TRUE
"sample_62436",0.6,0.247745121458832,"spleen",TRUE
"sample_62437",0.6,0.411717447316183,"spleen",TRUE
"sample_62438",0.6,0.322096307684659,"spleen",TRUE
"sample_62439",0.6,0.331904075543447,"spleen",TRUE
"sample_62440",0.6,0.335770081199407,"spleen",TRUE
"sample_62441",0.6,0.202455171021476,"spleen",TRUE
"sample_62442",0.6,0.347204268138589,"spleen",TRUE
"sample_62443",0.6,0.239090405569644,"spleen",TRUE
"sample_62444",0.6,0.379146430571357,"spleen",TRUE
"sample_62445",0.6,0.129967582026812,"spleen",TRUE
"sample_62446",0.6,0.23750804055605,"spleen",TRUE
"sample_62447",0.6,0.329112301807848,"spleen",TRUE
"sample_62448",0.6,0.299271232665126,"spleen",TRUE
"sample_62449",0.6,0.250873269987939,"spleen",TRUE
"sample_62450",0.6,0.150310955689066,"spleen",TRUE
"sample_62451",0.6,0.291912441109998,"spleen",TRUE
"sample_62452",0.6,0.2530761158093,"spleen",TRUE
"sample_62453",0.6,0.382889379541695,"spleen",TRUE
"sample_62454",0.6,0.246073929686158,"spleen",TRUE
"sample_62455",0.6,0.401421513235115,"spleen",TRUE
"sample_62456",0.6,0.373378019448944,"spleen",TRUE
"sample_62457",0.6,0.219224221899973,"spleen",TRUE
"sample_62458",0.6,0.276616834804606,"spleen",TRUE
"sample_62459",0.6,0.524107922436328,"spleen",TRUE
"sample_62460",0.6,0.314620390305025,"spleen",TRUE
